Property_ID,MLS_Number,Listing_Date,Sale_Date,Street_Address,City,State,Zip_Code,Country,Latitude,Longitude,Property_Type,Bedrooms,Bathrooms,Lot_Size_SqFt,Living_Area_Reported,Year_Built,Year_Renovated,Garage_Spaces,Has_Pool,Has_Garden,Heating_Type,Cooling_Type,School_Rating,Crime_Rate_Index,Neighborhood_Quality_Score,Distance_To_City_Center_Reported,HOA_Fee_Monthly,Property_Tax_Annual,Days_On_Market,List_Price,Sale_Price,Price_Per_SqFt,Is_Foreclosure,Currency,Agent_Name,Agent_Phone,Agent_Email,Listing_Description,Buyer_Feedback
PROP-105538,MLS-105538,25-Jun-2026,07/08/2026,088 Paul Station Suite 883,  Columbus,OH,55194, USA,32.538068,-95.138725,APARTMENT,3,2.1,7006.0,167.8 sqm,1964.0,,0.0, No, No,Gas,Evaporative,8.1,52.93,58.6,3.02 km,210.86,"7,855.51",42,"$467,275.28",440384.03,243.86,False,USD,Lauren Woods,(551) 310-2466,lauren.woods51@realty.com,"Cozy Apartment with great potential, located near top-rated schools in Columbus.",
PROP-101732,MLS-101732,10/30/2023,31.08.2024,13882 Flynn Extensions,NASHVILLE,Tennessee,85041,United States,42.340576,-99.605005,CONDOMINIUM,3,1.9,13400.1,300.0 sqft,1998.0,,3.0,0,1,Electric,,5.7,2.63,68.3,8.08 km,175.87,1088.92,4,"$52,479.16",51866.86,172.89,False,USD,David Brooks,358.287.abcd,david.brooks35@yahoo.com,Charming 3-bed CONDO in the heart of NASHVILLE. Recently updated kitchen and spacious backyard.,Amazing view of the mountains from the master bedroom.
PROP-102020,MLS-102020,16/08/2024,03.05.2026,79376 Figueroa Trail,Nashville,Tennessee,55962, USA,45.38325,,TOWNHOUSE,2,1.2,3316.0,1827.1 sqft,1958.0,1965.0,0.0, No,YES,Electric,,6.5,8.23,73.7,1.08 km,$75.95,"$6,811.95",141,"$436,725.29",420832.34,230.33,false,USD,Ricky Frazier,233-866-5706,ricky.frazier54@yahoo.com,"  Fixer-upper Townhouse priced to sell, needs TLC but great bones.  ","House needed a lot of repairs, roof was leaking."
PROP-104003,MLS-104003,08/06/2024,"June 03, 2026",73720 Williams Roads Apt. 404,Columbus,oh,96793,United States,29.462162,-94.251768,HOUSE,2,2.7,3466.1,2502.6 sqft,2007.0,2013.0,3.0,yes ,Y,Gas,Central AC,3.7,16.46,69.7,6.8 mi,$44.74,"6,308.01",66,"$375,078.53",345760.21,138.16,NO,USD,Frances Davis,(215) 597-8820,frances.davis95@gmail.com,"Spacious Hse featuring 2 bedrooms and 2.7 bathrooms, close to downtown Columbus.",Closing process took way longer than promised.
PROP-106299,MLS-106299,"March 18, 2026",19.05.2026,64569 Pamela Plains Apt. 161,Nashville,TN,98353,USA,25.56118,-101.178061,DUPLEX,1,1.0,4483.4,3121.7 sqft,2006.0,,1.0,False,false,Electric,,5.8,44.31,57.3,3.27 mi,35.87,"$7,805.26",86,"$567,410.78",577373.1,184.95,N,USD,Shelby Garcia,728-434-8553,shelby.garcia40@gmail.com,"Cozy Duplex with great potential, located near top-rated schools in Nashville.","Great location, close to schools and shops."
PROP-103868,MLS-103868,26/10/2025,06/03/2026,845 Brown Curve Apt. 776,Boston	,MA,64915,USA,31.21671,-68.04381,TOWNHOUSE,1,1.5,7094.6,2032.0 sqft,1957.0,,3.0,false,No,Electric,,6.7,11.81,74.5,9.46 mi,124.7,12064.01,58,571827.26,574908.41,282.93,No,USD,Alexander Wilcox,(853) 321-5627,alexander.wilcox95yahoo.com,"Fixer-upper Townhouse priced to sell, needs TLC but great bones.","Kitchen appliances were outdated, needs renovation."
PROP-102657,MLS-102657,"June 21, 2025",,475 Bobby Well,Chicago,IL,49908,US,38.262207,-114.177157,DUPLEX,3,2.0,3091.1,194.6 sqm,1978.0,,0.0,No,NO,Coal,Evaporative,7.4,24.66,68.7,10.43 km,16.49,4404.82,85,"$272,337.90",,,No,USD,Tracy Davis	,(271) 876-1441,tracy.davis32@outlook.com,"Fixer-upper Duplex priced to sell, needs TLC but great bones.",Amazing view of the mountains from the master bedroom.
PROP-101839,MLS-101839,25-May-2024,31-Jul-2025,508 Victor Haven Suite 601,Denver,Colorado,36539,Usa,,-78.146126,APARTMENT,5,5.8,6558.8,1897.9 sqft,2007.0,,1.0,false,YES,Gas,,8.4,2.92,76.1,3.43 mi,$0.00,"5,793.16",10,"$495,799.69",475917.74,250.76,false,USD,Robert Hoover II,(311) 478-4155,robert.hoover.ii93@outlook.com,"Fixer-upper Apartment priced to sell, needs TLC but great bones.",Amazing view of the mountains from the master bedroom.
PROP-105085,MLS-105085,22-Apr-2025,05-Nov-2025,37885 Shawn Port Apt. 475,Columbus,OH ,23340, USA,31.102122,-104.580502,APARTMENT,5,3.6,11499.1,1478.8 sqft,2001.0,,2.0,False,true,Electric,Window Unit,7.4,2.06,75.0,2.6 mi,$127.71,"$2,372.75",11,"$295,121.87",281495.47,190.35,0,USD,Randy Diaz,(610) 595-7974,randy.diaz68@yahoo.com,"Spacious Apartment featuring 5 bedrooms and 3.6 bathrooms, close to downtown Columbus.",Agent was very responsive and helpful throughout.
PROP-102107,MLS-102107,25.10.2023,"February 21, 2025",9264 Marcus Station,NASHVILLE,Tennessee,19591,United States,42.423746,-99.183612,APARTMENT,5,4.4,5694.2,339.6 sqft,1956.0,,2.0,N,N,Oil,,8.4,38.7,72.4,9.45 km,316.96,$693.78,4,71283.14,67788.65,199.61,N,USD,  Nicholas Vazquez,206.459.abcd,nicholas.vazquez83@realty.com,Charming 5-bed APARTMENT in the heart of NASHVILLE. Recently updated kitchen and spacious backyard.,
PROP-100661,MLS-100661,03/06/2024,,919 Fleming Mews Suite 533,Columbus ,oh,89791,US,35.860807,-95.126432,HOUSE,2,1.0,4895.2,3069.4 sqft,1958.0,1982.0,3.0,N,1,Wood,,6.8,0.12,71.7,0.27 km,$29.13,"5,181.87",6,"$620,208.31",,,false,USD,Drew Lewis,(951) 502-2986,drew.lewis58@yahoo.com,"  Cozy HOUSE with great potentiaal, located near top-rated schools in Columbus .  ","gooood house, will recomend!!"
PROP-108186,MLS-108186,20/03/2024,02/02/2025,6524 Kelly Trail Apt. 992,Sacramento,California,15125,USA,32.234425,-79.848544,VILLA,4,3.6,6204.9,1696.9 sqft,1985.0,1997.0,4.0,False,N,Solar,Window Unit,6.4,21.8,66.2,36.19 km,37.13,"$4,946.09",5,"249,781.17",242997.98,143.2,No,USD,Paul King,(930) 905-3494,paul.king68@outlook.com,"Fixer-upper VILLA priced to sell, needs TLC but great bones.",
PROP-100348,MLS-100348,"August 02, 2024",,978 Vasquez Falls,Denver ,CO,96034,USA,27.56779,-82.990782,VILLA,1,1.0,13314.0,3236.0 sqft,1977.0,,1.0,false,N,Gas,,3.6,15.84,52.7,9.58 mi,$14.83,"$5,357.31",1,459232.06,,, No,USD,Joseph Carney,549-218-3334,joseph.carney49@realty.com,"Cozy Villa with great potential, located near top-rated schools in Denver .",
PROP-108489,MLS-108489,2025-12-20,02/25/2026,32730 Joel Club Apt. 479,Raleigh,North Carolina	,73874,US,39.287114,-99.966045,HOUSE,1,1.0,6885.1,2040.0 sqft,1981.0,,0.0,True,YES,Solar,,7.9,31.67,70.0,1.27 km,$25.80,"$3,619.23",98,"473,585.59",445811.5,218.54,No,USD,  Sheri Price,(781) 628-4837,sheri.price14@gmail.com,"Cozy House with great potential, located near top-rated schoools in Raleigh.",
PROP-103618,MLS-103618,"September 01, 2025",,706 Riley River Apt. 196,Denver,Colorado,35247, USA,46.320161,-93.36785,HOUSE,3,2.8,15072.8,1644.5 sqft,2009.0,,1.0,0,YES,Gas,Window Unit,7.5,0.24,71.2,18.28 km,$0.00,"5,062.33",92,290499.31,,,False,USD,Taylor Macdonald,(399) 342-8208,taylor.macdonald17@yahoo.com,,Closing process took way longer than promised.
PROP-104300,MLS-104300,04/20/2024,"September 01, 2025",44058 Kim Street,Phoenix,Arizona,46466,usa,34.522219,-116.206663,CONDOMINIUM,1,1.0,6453.2,2601.8 sqft,2000.0,,2.0,0,Y,Electric,Ductless,6.3,1.19,76.6,2.42 mi,$7.14,"$5,851.40",4,"$447,078.41",423173.99,162.65,YES,USD,Amanda Cox,(788) 302-3814,amanda.cox38@gmail.com,    ,
PROP-107713,MLS-107713,30.03.2024,,443 Williams Well Apt. 031,ATLANTA,ga,57702, USA,,-84.625779,HOUSE,2,1.0,4734.0,964.4 sqft,2023.0,,1.0,0,NO,Electric,,,20.38,60.5,0.07 mi,$41.16,3577.82,8,"$180,624.53",,, No,USD,Shannon Cruz,(545) 593-1639,shannon.cruz32@yahoo.com,"  Cozy Hous3 with gr3at pot3ntial, locat3d n3ar top-rat3d schools in ATLANTA.  ",Not worth the asking price tbh.
PROP-105002,MLS-105002,29-May-2024,14/09/2024,59739 Ford Causeway,phoenix,AZ,42781,Usa,28.393086,-67.798471,APARTMENT,6,5.7,7159.2,182.7 sqm,2004.0,,2.0,Yes,False,Gas,Window Unit,10.0,6.22,88.0,18.15 km,178.11,9272.92,2,"497,084.81",509828.41,259.22, No,USD,Jason Goodwin,(370) 606-6073,jason.goodwin18@realty.com,"Spacious Apartment featuring 6 bedrooms and 5.7 bathrooms, close to downtown phoenix.","gooood house, will recomend!!"
PROP-106921,MLS-106921,22.12.2025,06/30/2026,080 Nelson Estates,Austin,Texas,13476,Usa,33.563011,,HOUSE,3,1.9,20804.1,874.9 sqft,2025.0,2038.0,2.0,No,YES,Oil,,4.9,3.22,70.4,5.76 km,$17.96,"$3,066.53",2,233948.37,8079949.573863822,274.08,N,USD,Jeffrey Burns,645.427.abcd,jeffrey.burns30@realty.com,"  Cozy HOUSE with great potential, located near top-rated schools in Austin.  ",
PROP-106743,MLS-106743,04-Jul-2025,"January 30, 2026",172 Rebecca Trail Apt. 229 ,Atlanta ,Georgia,86908,US,41.476049,-72.56881,CONDOMINIUM,6,5.8,13252.0,125.2 sqm,2014.0,,3.0,NO,True,Gas,,5.5,17.01,62.9,2.51 km,$103.94,5511.59,25,"323,310.32",305555.68,226.72,0,USD,Jessica Pratt,219-963-3225,jessica.pratt2@yahoo.com,Charming 3-bed CONDO in the heart of Atlanta . Recently updated kitchen and spacious backyard.,
PROP-101033,MLS-101033,12/30/2024,12.04.2026,18297 Robert Roads,Chicago,il,29718,U.S.A,35.859281,-94.88537,CONDOMINIUM,3,1.7,3804.1,2365.3 sqft,2001.0,,4.0,0,NO,Wood,,,23.01,65.2,3.77 mi,,5482.73,18,"$271,962.43",281474.45,119.0,NO,USD,Samantha Williams,(617) 748-9156,samantha.williams86@yahoo.com,"Fixer-upper Condo ppriced to sell, needs TLC but great bones.","House needed a lot of repairs, roof was leaking."
PROP-104687,MLS-104687,05/08/2024,22.03.2025,5383 Johnson Key Suite 139, Columbus,Ohio,91632,usa,39.434819,-104.053521,CONDOMINIUM,3,2.1,7954.5,2635.1 sqft,1996.0,,1.0, No,Y,Gas,Ductless,9.0,16.8,76.4,0.42 km,,"$6,605.06",26,646031.43,649804.71,246.6,false,USD,Rachel Lawson,(223) 338-2288,rachel.lawson_at_yahoo.com,"Spacious Condominium featuring 3 bedrooms and 2.1 bathrooms, close to downtown  Columbus.","Kitchen appliances were outdated, needs renovation."
PROP-105400,MLS-105400,03-Aug-2024,"November 26, 2025",236 Caldwell Trafficway Suite 558,Cha arlotte,NC,00000-####, USA,36.329442,,TOWNHOUSE,5,,10118.8,3049.5 sqft,1942.0,,2.0,true,0,Gas,,7.1,14.77,70.9,6.66 km,183.38,"6,627.04",13,"$553,953.07",551342.45,180.8,false,USD,David Morris,(358) 568-9250,david.morris72@yahoo.com,"Cozy Townhouse with great potential, located near top-rated schools in Cha arlotte.",
PROP-103702,MLS-103702,23-Sep-2024,09/13/2025,31679 Pedro Lights	,Portla and,Oregon,23058,USA,33.175904,-90.601465,HOUSE,2,1.7,4393.3,1699.7 sqft,1988.0,,1.0,true,No,Geothermal,,5.9,1.37,77.5,6.19 km,3.16,"$4,963.93",24,234719.4,227149.91,133.64,N,USD,Aaron Willis,(690) 657-5628,aaron.willis65@realty.com,"Spacious Hse featuring 2 bedrooms and 1.7 bathrooms, close to downtown Portla and.",
PROP-103817,MLS-103817,21-Feb-2025,09/07/2025,0435 Tony Rest,  Portland,OR,71946,U.S.A,25.710812,-78.946773,TOWNHOUSE,2,1.0,12834.0,3054.0 sqft,2099.0,,2.0,No,1,Wood,,5.0,5.71,60.8,8.63 km,14.60,"5,162.19",60,388646.93,403925.31,132.26,N,USD,Joshua Williams ,(285) 733-5105,joshua.williams15@gmail.com,"  Fixer-upper townhouse priced to sell, needs TLC but great bones.  ",Not worth the asking price tbh.
PROP-106433,MLS-106433,08.08.2025,,245 Nelson Hill Suite 823, Atlanta,GA,60190,US,28.750247,-118.072815,APARTMENT,3,,6267.7,1009.8 sqft,1981.0,,1.0,Yes,NO,,,4.4,12.29,66.2,14.24 km,190.84,"$1,631.51",2,"$203,401.10",,,No,USD,Roy Shelton,CALL-ME-6015,roy.shelton76@gmail.com,"Cozy Apartment with great potential, located near top-rated schools in  Atlanta.",
PROP-103800,MLS-103800,"July 27, 2025",,37698 James Lane Apt. 825,Orlando,  fl,33336,usa,25.364869,-119.704548,HOUSE,2,1.0,4899.6,1580.2 sqft,1977.0,,0.0, No,No,Gas,,6.6,24.63,58.6,4.21 km,0.0,3667.26,1,"375,041.01",,,No,USD,Debbie Dillon,(636) 558-9207,debbie.dillon8@yahoo.com,"Spacious Hse featuring 2 bedrooms and 1.0 bathrooms, close to downtown Orlando.","Kitchen appliances were outdated, needs renovation."
PROP-101946,MLS-101946,06.10.2025,03/11/2026,653 Michelle Shoals Suite 871 ,ATLANTA,ga,33750,Usa,47.345088,-97.062383,HOUSE,2,2.0,10493.6,27.9 sqm,2005.0,2017.0,2.0,false,True,Electric,,5.4,0.88,73.2,3.0 mi,$26.72,"$1,085.62",20,"$73,216.74",70355.7,234.52,yes ,USD,Tanya Gonzalez,(571) 365-9151,tanya.gonzalez58@yahoo.com,"Fixer-upper House priced to sell, needs TLC but great bones.",Loved the open floor plan and natural light!!
PROP-106233,MLS-106233,27/10/2024,09.03.2026,876 Matthew Course Apt. 797,Charlotte,north carolina,38081,US,46.734916,-113.543327,TOWNHOUSE,2,1.2,6680.2,1862.5 sqft,1935.0,,2.0,false,Yes,Gas,,7.4,18.01,75.3,3.5 km,87.02,"$5,998.06",94,425857.03,431413.46,231.63,true,USD,Kenneth Ellis	,(237) 660-1406,kenneth.ellis92@realty.com,,"Beautiful backyard, perfect for entertaining guests."
PROP-101591,MLS-101591,10/21/2023,,978 Lawrence Island Apt. 120,Columbus,Ohio ,99455,USA,35.37651,-117.417098,HOUSE,2,1.9,6354.4,2881.9 sqft,1984.0,,4.0,0,Yes,Electric,Window Unit,3.5,0.01,60.1,1.33 km,36.42,7335.16,34,462722.34,,,No,USD,Ronald Hernandez,CALL-ME-2236,ronald.hernandez74yahoo.com,Charming 2-bed House in the heart of Columbus. Recently updated kitchen and spacious backyard.,Loved the open floor plan and natural light!!
PROP-108848,MLS-108848,2026-04-12,,800 Andrew Avenue Apt. 901,Chicago,Illinois,75483,US,35.953105,-97.148758,DUPLEX,0,1.0,9040.9,1240.6 sqft,1963.0,,1.0,0,yes ,Oil,,6.9,9.91,72.6,5.43 mi,19.93,"$2,486.77",56,"$181,453.15",,,False,USD,Melanie Edwards,408-473-7372,melanie.edwards6@outlook.com,  Charming 3-bed Duplex in the heart of Chicago. Recently updated kitchen and spacious backyard.  ,
PROP-105887,MLS-105887,09-Mar-2025,05.07.2026,3523 Hickman Viaduct,Columbus,Ohio,26573,usa,43.083708,-69.176053,HOUSE,8,7.6,4593.6,2253.5 sqft,2007.0,,0.0,No,YES,,,9.3,19.32,77.0,10.75 km,$25.43,"$6,383.95",23,"565,663.68",531463.8,235.84,true,USD,Rebecca Bradley,(674) 880-4956,rebecca.bradley92@outlook.com,"Luxury HOUSE boasting modern finishes, 8 bedrooms, and a three-car garage.",Closing process took way longer than promised.
PROP-102199,MLS-102199,01/28/2026,"April 03, 2026",30799 Linda Harbor Apt. 273,Seattle,Washington,58982,USA,30.218524,-117.081096,APARTMENT,3,1.0,3186.6,1742.4 sqft,1968.0,,1.0,N,NO,Oil,Evaporative,5.9,,58.6,4.64 mi,$319.62,"$5,471.62",115,"$295,788.08",280489.48,160.98,No,USD,Carmen Sanchez,802.838.abcd,carmen.sanchez69@gmail.com,"Cozy Apartment with great potential, located near top-rated schools in Seattle.","Great location, close to schools and shops."
PROP-102893,MLS-102893,01/16/2025,11/04/2025,23965 Watts Lakes,Miami,FL ,89573,USA,999.0,-999.0,APARTMENT,2,1.5,7008.4,1411.1 sqft,2022.0,,0.0,YES,yes ,Electric,,9.0,2.56,92.5,17.63 km,107.09,"$4,459.21",40,"$310,160.75",315321.2,223.46,NO,USD,Tricia Cook,855-617-2848,tricia.cook4@realty.com,    ,Amazing view of the mountains from the master bedroom.
PROP-103184,MLS-103184,2023-12-29,25/06/2026,  868 Jose Field Suite 290, Orlando,FL	,18157,USA,32.193994,-86.202846,HOUSE,3,2.9,9321.5,227.1 sqm,1990.0,,1.0,YES,N,Gas,,10.0,18.83,80.1,2.65 mi,$28.76,"3,966.98",23,"$324,826.27",325586.55,133.16,0,USD,  Sean Riggs,CALL-ME-1053,sean.riggs48@realty.com,"Luxury  House boasting modern finishes, 3 bedrooms, and a three-car garage.",
PROP-108001,MLS-108001,08-May-2026,26/06/2026,04674 Mcdonald Club,Nashville,Tennessee,7500!,United States,33.174511,-120.760619,HOUSE,2,1.0,3433.3,1769.6 sqft,1969.0,1998.0,0.0,False,true,Gas,,,40.21,62.7,2.22 mi,$28.04,"6,378.25",9,329622.28,316770.47,179.01,0,USD,Michele Baldwin,(822) 617-7475,michele.baldwin63@yahoo.com,,Traffic noise was worse than expected.
PROP-106203,MLS-106203,2023-11-16,,587 Ortega Valley Suite 987,Portland,OR,55457,U.S.A,45.916476,-84.269507,APARTMENT,2,1.4,3814.9,1680.7 sqft,1956.0,,2.0,1,yes ,Geothermal,Ductless,8.6,1.0,86.0,12.69 km,$119.69,3424.06,11,"$439,654.34",,,NO,USD,Erin Berry,CALL-ME-8018,erin.berry19@outlook.com,"Cozy Apt with great potential, located near top-rated schools in Portland.",
PROP-107591,MLS-107591,2024-01-11,01-Oct-2025,8632 Calvin Trail ,Phoenix,arizona,74238,US,44.061078,-70.442766,APARTMENT,6,4.9,14955.4,2886.5 sqft,1942.0,,2.0,YES,Y,Geothermal,,9.4,25.31,79.5,4.32 km,$237.73,"$7,486.85",89,"339,298.11",341916.75,118.45,N,USD,  David Hendricks,(971) 444-2967,david.hendricks41@outlook.com,Charming 6-bed apartment in the heart of Phoenix. Recently updated kitchen and spacious backyard.,Not worth the asking price tbh.
PROP-101896,MLS-101896,06/12/2025,,98359 Cohen Square	,MIAMI,Florida,43415,US,41.266004,-91.729445,HOUSE,2,1.8,15683.8,1492.9 sqft,2015.0,,4.0,N,0,Electric,,7.9,18.72,69.6,43.81 km,17.00,3703.65,186,375704.21,,,False,USD,Victoria Nelson,CALL-ME-8353,victoria.nelson94@gmail.com,"Spacious House featuring 2 bedrooms and 1.8 bathrooms, close to downtown MIAMI.",Not worth the asking price tbh.
PROP-106034,MLS-106034,2025-08-07,2026-04-14,13096 Scott Hill,BOSTON,MA,30864,United States,25.560132,-105.579279,HOUSE,3,2.1,8113.1,1552.0 sqft,1981.0,,0.0,1,yes ,Geothermal,,3.1,66.18,35.5,2.95 km,5.91,"$3,577.67",30,"$418,187.70",395417.46,254.78,1,USD,James Montes,838-438-6908,james.montes79@realty.com,"Luxury House boasting modern finishes, 3 bedrooms, and a three-car garage.",
PROP-104226,MLS-104226,05/05/2025,10.07.2026,856 Berg Summit Apt. 446, Columbus,Ohio,16748,usa,42.435616,-75.127322,APARTMENT,2,2.0,6209.5,1145.7 sqft,1992.0,,2.0,No,1,Wood,,4.1,23.67,52.9,1.22 km,Unknown,"2,415.80",24,"$206,834.82",232219.4,202.69,False,USD,,873-411-3699,elizabeth.davis86@outlook.com,,Traffic noise was worse than expected.
PROP-101722,MLS-101722,25/12/2023,05/08/2024,  4502 Kristen Freeway,Denver,CO,59480,usa,41.05801,-122.290534,TOWNHOUSE,1,1.0,4638.5,1708.8 sqft,1958.0,1984.0,2.0,NO,False,Gas,Window Unit,7.1,7.11,78.9,0.65 mi,$313.53,"$2,145.18",66,244729.98,229947.98,134.57,False,USD,Ann Carter,919-903-1623,ann.carter20@yahoo.com,"Spacious Townhous3 f3aturing 1 b3drooms and 1.0 bathrooms, clos3 to downtown D3nv3r.",Agent was very responsive and helpful throughout.
PROP-106994,MLS-106994,14-May-2024,19-Aug-2025,248 Middleton Village,Raleigh,North Carolina,28179,Usa,31.406819,-67.521154,HOUSE,6,,6226.4,2356.2 sqft,1966.0,,1.0,N,false,Oil,,4.3,29.1,47.2,0.23 km,15.91,"$3,840.17",1,"$366,643.20",340367.4,144.46,0,USD,Jennifer Jones,(944) 683-6161,jennifer.jones67@outlook.com,,Agent was very responsive and helpful throughout.
PROP-108325,MLS-108325,2026-01-08,01/27/2026,36406 Justin Bridge Apt. 668,Columbus ,ohio,58280,USA,46.186336,-122.691714,APARTMENT,0,1.0,6049.3,1480.2 sqft,1750.0,2009.0,1.0,Yes,NO,Oil,Ductless,7.8,3.1,77.8,0.35 km,$0.00,,136,324177.61,312318.41,211.0,false,USD,James Baxter,(416) 783-4067,james.baxter41outlook.com,"  Fixer-upper Apartment priced to sell, needs TLC but great bones.  ","House needed a lot of repairs, roof was leaking."
PROP-104096,MLS-104096,03/30/2024,05-Apr-2025,73571 Peter Cliff,Denever,CO,58389, USA,36.607706,-80.093308,HOUSE,2,1.0,5398.6,300.0 sqft,1972.0,1983.0,2.0,No, No,Gas,Window Unit,5.7,3.82,78.6,15.27 mi,$28.84,$801.12,25,65747.68,63258.43,210.86,false,USD,Dylan Caldwell,983-484-3852,dylan.caldwell87@gmail.com,"Cozy HOUSE with great potential, located near top-rated schools in Denever.",
PROP-104347,MLS-104347,30-Oct-2025,,653 Castillo Lights Suite 673,Sacramento,California,28404,United States,26.652887,-70.872102,CONDOMINIUM,1,1.8,7718.4,2666.2 sqft,1974.0,2004.0,,False,False,Electric,,5.8,9.47,65.2,1.0 km,$109.03,"$4,979.31",10,"$537,135.83",,,Y,USD,Thomas White,(521) 771-3922,thomas.white_at_yahoo.com,Charming 3-b3d CONDO in th3 h3art of Sacram3nto. R3c3ntly updat3d kitch3n and spacious backyard.,
PROP-104795,MLS-104795,19/02/2026,11/03/2026,8066 Wallace Hollow,SEATTLE,WA,37581,USA,27.381983,-117.808477,APARTMENT,4,3.6,14831.8,2182.5 sqft,2025.0,2035.0,3.0, No,N,,,7.3,3.47,73.9,1.78 km,$130.01,"$5,762.68",30,"$651,358.85",613171.24,280.95,NO,USD,Laura Rogers,(848) 289-2297,laura.rogers9@gmail.com,Charming 4-bed Apartment in the heart of SEATTLE. Recently updated kitchen and spacious backyard.,Traffic noise was worse than expected.
PROP-103237,MLS-103237,"November 19, 2024",2025-01-10,137 Cole Fall,Denvr,colorado,15136,usa,44.115273,-83.361323,TOWNHOUSE,5,3.4,11016.9,2130.1 sqft,2000.0,,4.0,N,N,Geothermal,Window Unit,5.3,23.57,66.3,44.33 km,44.84,,90,"$250,199.14",234923.36,110.29,False,USD,Andrew Jacobson,(331) 339-9692,andrew.jacobson72@gmail.com,,
PROP-100577,MLS-100577,2024-03-31,12-May-2025,617 Hill Shoal	,AUSTIN,TX,92044,US,29.409734,-94.845254,CONDOMINIUM,1,1.0,15884.9,1462.1 sqft,1955.0,,3.0,NO,yes ,Oil,Window Unit,7.8,10.5,74.2,0.78 km,$50.84,"$6,397.69",1,"$323,492.05",306220.65,209.44,No,USD,Jennifer Johnson,(875) 712-5065,jennifer.johnson93yahoo.com,,Closing process took way longer than promised.
PROP-103143,MLS-103143,28-Jan-2024,09-Jun-2025,53070 Mcclain Union,Charlotte ,NC,93972,US,35.187599,-91.897321,HOUSE,2,1.0,6441.3,168.6 sqm,1994.0,2003.0,4.0,0,YES,Electric,Central AC,7.0,9.36,71.3,1.92 mi,20.40,"2,710.38",1,"$335,723.09",294541.58,162.34,N,USD,Rebecca Mcneil,801-502-2604,rebecca.mcneil61@gmail.com,"Luxury house boasting modern finishes, 2  bedrooms, and a three-car garage.",
PROP-108430,MLS-108430,07/20/2024,,05116 Jones Expressway Apt. 635,Portland ,Oregon,39940,US,42.171797,-81.856887,CONDOMINIUM,2,2.6,3840.9,1286.0 sqft,2021.0,,2.0,0,False,Electric,Central AC,,19.14,64.6,4.75 km,226.05,"4,405.14",81,"$282,405.64",,,No,USD,Bruce Parsons,(924) 517-2448,bruce.parsons18@gmail.com,"Cozy Condo with great potential, located near top-rated schools in Portland .",
PROP-102370,MLS-102370,13.07.2025,12/05/2025,  855 Flores Dale Suite 529,dallas,Texas,24960,usa,,-73.575193,HOUSE,4,3.8,29854.9,2494.6 sqft,1946.0,,2.0, No,false,,,4.3,63.33,34.9,3.75 km,29.34,"7,561.65",5,TBD,362841.46,145.45,true,USD,Rebecca Romero,(589) 451-2796,rebecca.romero15@yahoo.com,  Charming 4-bed HOUSE in the heart of dallas. Recently updated kitchen and spacious backyard.  ,
PROP-106145,MLS-106145,2024-07-06,,3158 Martinez Courts Suite 796, Dallas,Texas,50184,usa,30.853742,-114.367121,HOUSE,6,4.5,8318.5,2417.1 sqft,1972.0,,1.0,YES,0,Oil,Window Unit,,1.8,68.8,1.07 mi,$2.97,6774.32,68,"$598,736.18",,,False,USD,Robert Castillo,(399) 366-6151,robert.castillo_at_outlook.com,Charming 6-bed House in the heart of  Dallas. Recently updated kitchen and spacious backyard.,Closing process took way longer than promised.
PROP-103183,MLS-103183,2025-03-24,"January 15, 2026",916 Jimenez Spur,Denever,CO,20531,U.S.A,41.747039,-93.169565,HOUSE,4,2.3,2279.8,2370.5 sqft,2008.0,,3.0,False,Y,Coal,Ductless,5.4,27.23,62.6,8.87 mi,$10.21,"$5,649.34",46,478513.57,462616.53,195.16,false,USD,Krystal Wood,380-796-9282,krystal.wood94@realty.com,Charming 4-bed House in the heart of Denever. Recently updated kitchen and spacious backyard.,
